0,19.9
2,19.9
4,19.9
6,19.9
8,20.0
10,20.0
12,20.0
14,20.0
16,20.0
18,20.0
20,20.0
22,20.0
24,20.0
26,20.0
28,20.0
30,20.0
32,20.0
34,20.0
36,20.0
38,20.0
40,20.1
42,20.1
44,20.1
46,20.1
48,20.1
50,20.1
52,20.2
54,20.2
57,20.2
59,20.3
61,20.3
63,20.3
65,20.2
67,20.3
69,20.3
71,20.3
73,20.3
75,20.4
77,20.3
79,20.3
81,20.3
83,20.4
85,20.4
87,20.4
89,20.4
91,20.4
93,20.4
95,20.4
97,20.4
99,20.4
101,20.5
103,20.5
105,20.5
107,20.5
109,20.5
111,20.5
113,20.5
115,20.5
117,20.5
119,20.5
121,20.5
123,20.6
125,20.6
127,20.6
129,20.6
131,20.6
133,20.7
135,20.6
137,20.6
139,20.7
141,20.7
143,20.7
145,20.7
147,20.7
149,20.7
151,20.7
153,20.8
155,20.9
157,20.9
159,20.9
161,20.9
163,20.9
165,20.9
167,20.9
169,21.0
171,21.0
173,21.0
175,21.0
177,21.0
179,21.1
181,21.0
183,21.1
185,21.2
187,21.2
190,21.2
192,21.2
194,21.3
196,21.3
198,21.3
200,21.3
202,21.3
204,21.3
206,21.4
208,21.4
210,21.4
212,21.4
214,21.4
216,21.5
218,21.4
220,21.5
222,21.5
224,21.5
226,21.5
228,21.5
230,21.6
232,21.6
234,21.6
236,21.6
238,21.7
240,21.7
242,21.6
244,21.7
246,21.8
248,21.9
250,21.8
252,21.8
254,21.9
256,21.9
258,21.9
260,21.9
262,22.0
264,22.0
266,22.1
268,22.0
270,22.0
272,22.1
274,22.1
276,22.1
278,22.2
280,22.2
282,22.3
284,22.3
286,22.3
288,22.3
290,22.4
292,22.4
294,22.4
296,22.4
298,22.4
300,22.5
302,22.5
304,22.5
306,22.6
308,22.6
310,22.7
312,22.7
314,22.7
316,22.7
318,22.8
320,22.8
322,22.8
324,22.9
327,22.9
329,22.9
331,22.9
333,22.9
335,23.0
337,23.0
339,23.0
341,23.0
343,23.1
345,23.1
347,23.1
349,23.1
351,23.2
353,23.2
355,23.2
357,23.3
359,23.3
361,23.3
363,23.3
365,23.4
367,23.5
369,23.4
371,23.5
373,23.5
375,23.5
377,23.5
379,23.6
381,23.6
383,23.6
385,23.6
387,23.7
389,23.7
391,23.8
393,23.8
395,23.8
397,23.9
399,23.9
401,23.9
403,23.9
405,23.9
407,23.9
409,23.9
411,24.0
413,24.0
415,24.0
417,24.1
419,24.1
421,24.1
423,24.1
425,24.1
427,24.2
429,24.2
431,24.2
433,24.2
435,24.3
437,24.2
439,24.3
441,24.3
443,24.4
445,24.3
447,24.4
449,24.4
451,24.4
453,24.4
455,24.4
457,24.4
459,24.4
462,24.5
464,24.5
466,24.5
468,24.5
470,24.6
472,24.6
474,24.6
476,24.7
478,24.7
480,24.7
482,24.7
484,24.8
486,24.8
488,24.8
490,24.8
492,24.8
494,24.9
496,24.8
498,24.8
500,24.9
502,24.9
504,24.9
506,24.9
508,24.9
510,25.0
512,25.0
514,25.0
516,25.0
518,25.1
520,25.1
522,25.0
524,25.0
526,25.1
528,25.1
530,25.1
532,25.1
534,25.1
536,25.2
538,25.1
540,25.1
542,25.2
544,25.2
546,25.2
548,25.2
550,25.2
552,25.2
554,25.2
556,25.2
558,25.2
560,25.3
562,25.3
564,25.3
566,25.3
568,25.4
570,25.4
572,25.4
574,25.4
576,25.4
578,25.4
580,25.4
582,25.4
584,25.4
586,25.4
588,25.4
590,25.5
592,25.5
594,25.5
596,25.5
598,25.5
601,25.5
603,25.5
605,25.5
607,25.6
609,25.6
611,25.5
613,25.6
615,25.6
617,25.6
619,25.6
621,25.6
623,25.6
625,25.6
627,25.7
629,25.7
631,25.7
633,25.7
635,25.7
637,25.7
639,25.7
641,25.7
643,25.7
645,25.7
647,25.7
649,25.8
651,25.8
653,25.8
655,25.8
657,25.9
659,25.9
661,25.8
663,25.9
665,25.9
667,25.9
669,25.9
671,25.9
673,25.9
675,25.9
677,25.9
679,25.9
681,26.0
683,26.0
685,26.0
687,26.0
689,26.0
691,26.0
693,25.9
695,26.0
697,26.0
699,26.0
701,26.1
703,26.0
705,26.0
707,26.0
709,26.1
711,26.0
713,26.0
715,26.1
717,26.1
719,26.1
721,26.0
723,26.0
726,26.1
728,26.0
730,26.0
732,26.0
734,26.0
736,26.0
739,26.0
741,26.0
743,25.9
745,25.9
747,25.9
749,26.0
751,25.9
753,26.0
755,25.9
757,26.0
759,25.9
761,25.9
763,25.9
765,25.9
767,26.0
769,25.9
771,25.9
773,25.9
775,25.9
777,25.9
779,25.9
781,25.9
783,25.9
785,25.9
787,25.9
789,25.9
791,25.9
793,25.9
795,25.9
797,25.9
799,25.9
801,25.9
803,26.0
805,26.0
807,25.9
809,25.9
811,26.0
813,26.0
815,26.0
817,26.0
819,26.0
821,26.0
823,26.1
825,26.0
827,26.1
829,26.1
831,26.1
833,26.0
835,26.1
837,26.1
839,26.1
841,26.1
843,26.1
845,26.1
847,26.1
849,26.1
851,26.2
853,26.2
855,26.2
857,26.2
859,26.2
861,26.2
863,26.3
865,26.3
867,26.3
869,26.3
871,26.3
873,26.3
876,26.3
878,26.3
880,26.3
882,26.4
884,26.4
886,26.3
888,26.4
890,26.4
892,26.4
894,26.4
896,26.5
898,26.5
900,26.4
902,26.5
904,26.5
906,26.5
908,26.6
910,26.6
912,26.6
914,26.6
916,26.7
918,26.5
920,26.6
922,26.6
924,26.7
926,26.6
928,26.6
930,26.7
932,26.7
934,26.7
936,26.7
938,26.7
940,26.7
942,26.7
944,26.7
946,26.7
948,26.7
950,26.9
952,26.8
954,26.8
956,26.9
958,26.9
960,26.9
962,26.8
964,26.9
966,26.9
968,27.0
970,27.0
972,27.0
974,27.0
976,27.0
978,27.0
980,27.0
982,27.0
984,27.0
986,27.0
988,27.0
990,27.1
992,27.1
994,27.1
996,27.1
998,27.1
1000,27.1
1002,27.1
1004,27.1
1006,27.1
1008,27.2
1010,27.2
1012,27.1
1015,27.2
1017,27.2
1019,27.2
1021,27.2
1023,27.3
1025,27.2
1027,27.2
1029,27.2
1031,27.2
1033,27.2
1035,27.2
1037,27.3
1039,27.2
1041,27.3
1043,27.4
1045,27.3
1047,27.3
1049,27.3
1051,27.4
1053,27.4
1055,27.4
1057,27.4
1059,27.4
1061,27.4
1063,27.4
1065,27.4
1067,27.4
1069,27.4
1071,27.4
1073,27.4
1075,27.5
1077,27.4
1079,27.4
1081,27.4
1083,27.5
1085,27.5
1087,27.5
1089,27.5
1091,27.5
1093,27.5
1095,27.5
1097,27.5
1099,27.5
1101,27.6
1103,27.6
1105,27.6
1107,27.6
1109,27.6
1111,27.6
1113,27.6
1115,27.6
1117,27.6
1119,27.6
1121,27.6
1123,27.7
1125,27.7
1127,27.6
1129,27.7
1131,27.7
1133,27.7
1135,27.7
1137,27.7
1139,27.8
1141,27.7
1143,27.8
1145,27.8
1147,27.8
1149,27.8
1151,27.8
1154,27.8
1156,27.8
1158,27.8
1160,27.9
1162,27.9
1164,27.9
1166,27.9
1168,27.9
1170,27.9
1172,27.9
1174,27.9
1176,28.0
1178,28.0
1180,27.9
1182,27.9
1184,28.0
1186,28.0
1188,28.0
1190,28.0
1192,28.1
1194,28.0
1196,28.1
1198,28.1
1200,28.1
1202,28.1
1204,28.1
1206,28.1
1208,28.1
1210,28.1
1212,28.1
1214,28.1
1216,28.1
1218,28.1
1220,28.2
1222,28.2
1224,28.1
1226,28.2
1228,28.2
1230,28.2
1232,28.3
1234,28.2
1236,28.3
1238,28.3
1240,28.3
1242,28.3
1244,28.3
1246,28.3
1248,28.3
1250,28.3
1252,28.3
1254,28.3
1256,28.3
1258,28.3
1260,28.3
1262,28.3
1264,28.4
1266,28.4
1268,28.4
1270,28.4
1272,28.4
1274,28.4
1276,28.4
1278,28.4
1280,28.4
1282,28.4
1284,28.4
1286,28.4
1289,28.5
1291,28.5
1293,28.4
1295,28.5
1297,28.5
1299,28.4
1301,28.5
1303,28.4
1305,28.5
1307,28.6
1309,28.6
1311,28.5
1313,28.6
1315,28.6
1317,28.6
1319,28.6
1321,28.6
1323,28.7
1325,28.7
1327,28.7
1329,28.6
1331,28.7
1333,28.7
1335,28.7
1337,28.7
1339,28.7
1341,28.7
1343,28.8
1345,28.7
1347,28.7
1349,28.7
1351,28.7
1353,28.8
1355,28.7
1357,28.8
1359,28.8
1361,28.7
1363,28.8
1365,28.8
1367,28.9
1369,28.9
1371,28.9
1373,28.9
1375,28.8
1377,28.9
1379,28.9
1381,28.9
1383,28.8
1385,28.9
1387,28.9
1389,28.9
1391,28.9
1393,28.9
1395,28.9
1397,28.9
1399,29.0
1401,28.9
1403,29.0
1405,29.0
1407,28.9
1409,29.0
1411,29.0
1413,29.0
1415,29.0
1417,29.0
1419,29.0
1421,29.0
1424,29.0
1426,29.0
1428,29.0
1430,29.0
1432,29.0
1434,29.0
1436,29.0
1438,29.0
1440,29.1
1442,29.1
1444,29.1
1447,29.1
1449,29.1
1451,29.1
1453,29.1
1455,29.2
1457,29.1
1459,29.1
1461,29.2
1463,29.1
1465,29.1
